method,id,"Alter correctness
distance [m]"
last2,3.0,1442.3999999999999
last2,3.0,1527.9999999999998
last2,3.0,1356.8
last2,3.0,1271.2
last2,3.0,428.0
last2,3.0,513.6
last2,3.0,342.4
last2,3.0,599.2
last2,3.0,256.79999999999995
last2,3.0,513.6
last2,3.0,684.8000000000001
last2,3.0,256.79999999999995
last2,3.0,342.4
last2,3.0,428.0
last2,6.0,2041.5999999999992
last2,6.0,2127.1999999999994
last2,6.0,1955.9999999999993
last2,6.0,2212.7999999999993
last2,6.0,1870.3999999999994
last2,6.0,2127.1999999999994
last2,6.0,1784.7999999999995
last2,6.0,2041.5999999999992
last2,6.0,1699.1999999999996
last2,6.0,1613.5999999999997
last2,6.0,342.4
last2,6.0,428.0
last2,6.0,428.0
last2,6.0,342.4
last2,6.0,513.6
last2,6.0,428.0
last2,6.0,513.6
last2,6.0,599.2
last2,6.0,599.2
last2,6.0,684.8000000000001
last2,6.0,941.6000000000001
last2,6.0,856.0000000000001
last2,6.0,770.4000000000001
last2,6.0,1031.2
last2,6.0,856.0000000000001
last2,6.0,941.6000000000001
last2,6.0,1027.2
last2,6.0,945.6000000000001
last2,6.0,1112.8
last2,6.0,1198.3999999999999
last2,17.0,1463.1999999999998
last2,17.0,1377.6
last2,17.0,1292.0
last2,17.0,1548.7999999999997
last2,17.0,1206.4
last2,17.0,1634.3999999999996
last2,17.0,1120.8000000000002
last2,17.0,1035.2000000000003
last2,17.0,1719.9999999999995
last2,17.0,949.6000000000001
last2,17.0,1100.0
last2,17.0,1008.0000000000002
last2,17.0,1185.6
last2,17.0,1271.1999999999998
last2,17.0,1356.7999999999997
last2,17.0,935.2000000000002
last2,17.0,1442.3999999999996
last2,17.0,1527.9999999999998
last2,17.0,856.0000000000001
last2,17.0,1613.5999999999997
last2,17.0,1527.9999999999998
last2,17.0,1613.5999999999997
last2,17.0,1442.3999999999999
last2,17.0,1699.1999999999996
last2,17.0,1613.5999999999997
last2,17.0,1356.8
last2,17.0,1271.2
last2,17.0,1527.9999999999998
last2,17.0,1185.6000000000001
last2,17.0,1100.0000000000002
last2,17.0,770.4000000000001
last2,17.0,856.0000000000001
last2,17.0,684.8000000000001
last2,17.0,941.6000000000001
last2,17.0,599.2
last2,17.0,513.6
last2,17.0,1027.2
last2,17.0,428.0
last2,17.0,342.4
last2,17.0,256.79999999999995
last2,2.0,856.0000000000001
last2,2.0,770.4000000000001
last2,2.0,770.4000000000001
last2,2.0,684.8000000000001
last2,2.0,599.2
last2,2.0,684.8000000000001
last2,2.0,513.6
last2,2.0,599.2
last2,2.0,599.2
last2,2.0,684.8000000000001
last2,2.0,1613.5999999999997
last2,2.0,1527.9999999999995
last2,2.0,1699.1999999999996
last2,2.0,1442.3999999999996
last2,2.0,1784.7999999999995
last2,2.0,1870.3999999999994
last2,2.0,1955.9999999999993
last2,2.0,1356.7999999999997
last2,2.0,1870.3999999999994
last2,2.0,1784.7999999999995
last2,2.0,1112.8
last2,2.0,1027.2
last2,2.0,941.6000000000001
last2,2.0,1202.3999999999999
last2,2.0,856.0000000000001
last2,2.0,941.6000000000001
last2,2.0,1027.2
last2,2.0,1287.9999999999998
last2,2.0,1112.8
last2,2.0,1198.3999999999999
last2,2.0,1699.1999999999996
last2,2.0,1784.7999999999995
last2,2.0,1613.5999999999997
last2,2.0,1870.3999999999994
last2,2.0,1527.9999999999998
last2,2.0,1442.3999999999999
last2,2.0,1955.9999999999993
last2,2.0,1356.8
last2,2.0,1271.2
last2,2.0,1185.6000000000001
last2,4.0,1356.7999999999997
last2,4.0,1271.1999999999998
last2,4.0,1442.3999999999996
last2,4.0,1185.6
last2,4.0,1527.9999999999995
last2,4.0,1613.5999999999995
last2,4.0,1100.0
last2,4.0,1699.1999999999994
last2,4.0,1784.7799999999995
last2,4.0,1699.1799999999994
last2,7.0,342.4
last2,7.0,428.0
last2,7.0,428.0
last2,7.0,513.6
last2,7.0,342.4
last2,7.0,599.2
last2,7.0,684.8000000000001
last2,7.0,428.0
last2,7.0,770.4000000000001
last2,7.0,513.6
last2,7.0,inf
last2,7.0,1548.7999999999997
last2,7.0,1548.7999999999995
last2,7.0,1463.1999999999998
last2,7.0,1463.1999999999996
last2,7.0,1634.3799999999994
last2,7.0,1634.3999999999996
last2,7.0,1377.6
last2,7.0,1377.5999999999997
last2,7.0,1291.9999999999998
last2,7.0,1100.0000000000002
last2,7.0,1185.6000000000001
last2,7.0,1185.6
last2,7.0,1271.2
last2,7.0,1100.0
last2,7.0,1185.6
last2,7.0,1356.8
last2,7.0,1271.1999999999998
last2,7.0,1356.7999999999997
last2,7.0,1442.3999999999996
last2,7.0,1356.8
last2,7.0,1271.2
last2,7.0,1185.6000000000001
last2,7.0,1442.3999999999999
last2,7.0,935.2000000000002
last2,7.0,1100.0000000000002
last2,7.0,1014.4000000000002
last2,7.0,1527.9999999999998
last2,7.0,856.0000000000001
last2,7.0,770.4000000000001
last2,12.0,1870.3999999999994
last2,12.0,1784.7999999999993
last2,12.0,1955.9999999999993
last2,12.0,2041.5999999999992
last2,12.0,1699.1999999999994
last2,12.0,2127.1999999999994
last2,12.0,2212.7999999999993
last2,12.0,2127.1999999999994
last2,12.0,1613.5999999999995
last2,12.0,2041.5999999999992
last2,12.0,1112.8
last2,12.0,1027.2
last2,12.0,941.6000000000001
last2,12.0,1198.3999999999999
last2,12.0,856.0000000000001
last2,12.0,770.4000000000001
last2,12.0,1283.9999999999998
last2,12.0,684.8000000000001
last2,12.0,599.2
last2,12.0,513.6
last2,14.0,599.2
last2,14.0,684.8000000000001
last2,14.0,513.6
last2,14.0,770.4000000000001
last2,14.0,428.0
last2,14.0,513.6
last2,14.0,856.0000000000001
last2,14.0,599.2
last2,14.0,684.8000000000001
last2,14.0,770.4000000000001
last2,13.0,1870.3999999999992
last2,13.0,1784.7999999999993
last2,13.0,1955.9999999999993
last2,13.0,1699.1999999999994
last2,13.0,2041.5999999999992
last2,13.0,2127.1999999999994
last2,13.0,2212.7999999999993
last2,13.0,1613.5999999999995
last2,13.0,2127.1999999999994
last2,13.0,2041.5999999999992
last2,13.0,684.8000000000001
last2,13.0,599.2
last2,13.0,770.4000000000001
last2,13.0,513.6
last2,13.0,684.8000000000001
last2,13.0,599.2
last2,13.0,684.8000000000001
last2,13.0,599.2
last2,13.0,770.4000000000001
last2,13.0,856.0000000000001
last2,18.0,922.4000000000002
last2,18.0,1014.4000000000001
last2,18.0,1100.0
last2,18.0,1185.6
last2,18.0,849.6000000000001
last2,18.0,770.4000000000001
last2,18.0,1271.1999999999998
last2,18.0,1356.7999999999997
last2,18.0,684.8000000000001
last2,18.0,1442.3999999999999
last2,15.0,1206.4
last2,15.0,1120.8000000000002
last2,15.0,1035.2000000000003
last2,15.0,1292.0
last2,15.0,949.6000000000001
last2,15.0,1377.6
last2,15.0,864.0000000000001
last2,15.0,949.6000000000001
last2,15.0,1463.1999999999998
last2,15.0,864.0000000000001
last2,11.0,1198.3999999999999
last2,11.0,1112.8
last2,11.0,1112.8
last2,11.0,1027.2
last2,11.0,1027.2
last2,11.0,941.6000000000001
last2,11.0,941.6000000000001
last2,11.0,1027.2
last2,11.0,856.0000000000001
last2,11.0,1112.8
last2,22.0,928.8000000000001
last2,22.0,843.2
last2,22.0,757.6
last2,22.0,1014.4000000000001
last2,22.0,507.2
last2,22.0,672.0
last2,22.0,586.4
last2,22.0,1100.0
last2,22.0,428.0
last2,22.0,513.6
last2,22.0,684.8000000000001
last2,22.0,599.2
last2,22.0,513.6
last2,22.0,770.4000000000001
last2,22.0,428.0
last2,22.0,342.4
last2,22.0,856.0000000000001
last2,22.0,256.79999999999995
last2,22.0,342.4
last2,22.0,428.0
last2,27.0,3329.5999999999976
last2,27.0,3154.399999999998
last2,27.0,3239.9999999999977
last2,27.0,3154.399999999998
last2,27.0,3068.799999999998
last2,27.0,3243.989999999998
last2,27.0,2983.199999999998
last2,27.0,2897.599999999998
last2,27.0,3068.799999999998
last2,27.0,2811.9999999999986
last2,16.0,770.4000000000001
last2,16.0,856.0000000000001
last2,16.0,684.8000000000001
last2,16.0,941.6000000000001
last2,16.0,599.2
last2,16.0,513.6
last2,16.0,1027.2
last2,16.0,428.0
last2,16.0,342.4
last2,16.0,256.79999999999995
last2,19.0,692.8000000000001
last2,19.0,607.2
last2,19.0,692.8000000000001
last2,19.0,778.4000000000001
last2,19.0,778.4000000000001
last2,19.0,864.0000000000001
last2,19.0,864.0000000000001
last2,19.0,949.6000000000001
last2,19.0,949.6000000000001
last2,19.0,1035.2
last2,20.0,692.8000000000001
last2,20.0,607.2
last2,20.0,521.5999999999999
last2,20.0,778.4000000000001
last2,20.0,607.2
last2,20.0,864.0000000000001
last2,20.0,692.8000000000001
last2,20.0,778.4000000000001
last2,20.0,949.6000000000001
last2,20.0,864.0000000000001
last2,20.0,928.8000000000001
last2,20.0,843.2
last2,20.0,757.6
last2,20.0,1014.4000000000001
last2,20.0,507.2
last2,20.0,672.0
last2,20.0,586.4
last2,20.0,1100.0
last2,20.0,428.0
last2,20.0,342.4
last2,20.0,1027.2
last2,20.0,1202.3999999999999
last2,20.0,1112.8
last2,20.0,941.6000000000001
last2,20.0,1116.8
last2,20.0,1027.2
last2,20.0,941.6000000000001
last2,20.0,856.0000000000001
last2,20.0,856.0000000000001
last2,20.0,770.4000000000001
last2,8.0,684.8000000000001
last2,8.0,770.4000000000001
last2,8.0,599.2
last2,8.0,856.0000000000001
last2,8.0,513.6
last2,8.0,428.0
last2,8.0,941.6000000000001
last2,8.0,342.4
last2,8.0,256.79999999999995
last2,8.0,342.4
last3,1.0,513.6
last3,1.0,599.2
last3,1.0,684.8000000000001
last3,1.0,428.0
last3,1.0,922.4000000000002
last3,1.0,770.4000000000001
last3,1.0,849.6000000000001
last3,1.0,342.4
last3,1.0,1014.4000000000001
last3,1.0,1100.0
last3,1.0,inf
last3,1.0,1291.9999999999998
last3,1.0,1377.5999999999997
last3,1.0,1540.3199999999995
last3,1.0,1206.3999999999999
last3,1.0,1120.8
last3,1.0,1035.2
last3,1.0,1548.7899999999997
last3,1.0,1548.7799999999997
last3,1.0,1463.1899999999996
last3,1.0,843.2
last3,1.0,757.6000000000001
last3,1.0,928.8000000000001
last3,1.0,672.0000000000001
last3,1.0,1014.4000000000001
last3,1.0,1100.0
last3,1.0,1185.6000000000001
last3,1.0,1271.2
last3,1.0,592.8000000000001
last3,1.0,1356.8
last3,1.0,1870.3999999999994
last3,1.0,1784.7999999999995
last3,1.0,1784.7999999999995
last3,1.0,1699.1999999999996
last3,1.0,1699.1999999999996
last3,1.0,1613.5999999999997
last3,1.0,1613.5999999999997
last3,1.0,1527.9999999999998
last3,1.0,1527.9999999999998
last3,1.0,1442.3999999999999
last3,1.0,428.0
last3,1.0,513.6
last3,1.0,342.4
last3,1.0,599.2
last3,1.0,256.79999999999995
last3,1.0,171.2
last3,1.0,684.8000000000001
last3,1.0,85.6
last3,1.0,171.2
last3,1.0,256.79999999999995
last3,1.0,599.2
last3,1.0,513.6
last3,1.0,684.8000000000001
last3,1.0,599.2
last3,1.0,770.4000000000001
last3,1.0,856.0000000000001
last3,1.0,941.6000000000001
last3,1.0,684.8000000000001
last3,1.0,856.0000000000001
last3,1.0,770.4000000000001
last3,5.0,1369.5999999999997
last3,5.0,1283.9999999999998
last3,5.0,1198.3999999999999
last3,5.0,1455.1999999999996
last3,5.0,1112.8
last3,5.0,1027.2
last3,5.0,1540.7999999999995
last3,5.0,1112.8
last3,5.0,1198.3999999999999
last3,5.0,1283.9999999999998
last3,5.0,770.4000000000001
last3,5.0,856.0000000000001
last3,5.0,684.8000000000001
last3,5.0,941.6000000000001
last3,5.0,1027.2
last3,5.0,770.4000000000001
last3,5.0,1112.8
last3,5.0,1271.2
last3,5.0,1192.0
last3,5.0,1356.7999999999997
last3,5.0,1271.1999999999998
last3,5.0,1185.6
last3,5.0,1356.7999999999997
last3,5.0,1100.0
last3,5.0,1442.3999999999996
last3,5.0,1527.9999999999998
last3,5.0,1014.4000000000002
last3,5.0,1613.5999999999997
last3,5.0,1699.1999999999996
last3,5.0,1784.7999999999995
last3,5.0,inf
last3,5.0,1719.9999999999993
last3,5.0,1377.5999999999997
last3,5.0,1634.3999999999994
last3,5.0,1291.9999999999998
last3,5.0,1463.1799999999996
last3,5.0,1805.5899999999992
last3,5.0,1548.7999999999995
last3,5.0,1206.3999999999999
last3,5.0,1120.8
last3,5.0,1870.3999999999994
last3,5.0,1784.7999999999993
last3,5.0,1955.9999999999993
last3,5.0,1699.1999999999994
last3,5.0,2041.5999999999992
last3,5.0,2127.1999999999994
last3,5.0,2212.7999999999993
last3,5.0,1613.5999999999995
last3,5.0,2127.1999999999994
last3,5.0,2041.5999999999992
last3,5.0,1112.8
last3,5.0,1198.3999999999999
last3,5.0,1027.2
last3,5.0,1283.9999999999998
last3,5.0,941.6000000000001
last3,5.0,1363.1999999999998
last3,5.0,856.0000000000001
last3,5.0,770.4000000000001
last3,5.0,856.0000000000001
last3,5.0,1435.9999999999998
last3,5.0,428.0
last3,5.0,342.4
last3,5.0,513.6
last3,5.0,256.79999999999995
last3,5.0,342.4
last3,5.0,599.2
last3,5.0,428.0
last3,5.0,513.6
last3,5.0,684.8000000000001
last3,5.0,599.2
last3,9.0,1027.2
last3,9.0,1112.8
last3,9.0,941.6000000000001
last3,9.0,1198.3999999999999
last3,9.0,1027.2
last3,9.0,1112.8
last3,9.0,1198.3999999999999
last3,9.0,1112.8
last3,9.0,1283.9999999999998
last3,9.0,1369.5999999999997
last3,9.0,764.0000000000001
last3,9.0,1014.4000000000002
last3,9.0,684.8000000000001
last3,9.0,928.8000000000002
last3,9.0,843.2000000000002
last3,9.0,1100.0000000000002
last3,9.0,599.2
last3,9.0,513.6
last3,9.0,1185.6000000000001
last3,9.0,428.0
last3,9.0,inf
last3,9.0,1711.5199999999993
last3,9.0,1548.7899999999997
last3,9.0,1719.9799999999996
last3,9.0,1463.1999999999998
last3,9.0,1634.3999999999996
last3,9.0,1548.7899999999997
last3,9.0,1377.6
last3,9.0,1548.7999999999997
last3,9.0,1292.0
last3,10.0,941.6000000000001
last3,10.0,1027.2
last3,10.0,856.0000000000001
last3,10.0,770.4000000000001
last3,10.0,1112.8
last3,10.0,684.8000000000001
last3,10.0,599.2
last3,10.0,1202.3999999999999
last3,10.0,513.6
last3,10.0,1116.8
last3,10.0,1870.3999999999994
last3,10.0,1955.9999999999993
last3,10.0,1784.7999999999995
last3,10.0,1870.3999999999994
last3,10.0,1699.1999999999996
last3,10.0,1784.7999999999995
last3,10.0,1613.5999999999997
last3,10.0,1699.1999999999996
last3,10.0,1527.9999999999998
last3,10.0,1442.3999999999999
last3,3.0,342.4
last3,3.0,428.0
last3,3.0,256.79999999999995
last3,3.0,513.6
last3,3.0,342.4
last3,3.0,428.0
last3,3.0,599.2
last3,3.0,513.6
last3,3.0,599.2
last3,3.0,684.8000000000001
last3,3.0,1027.2
last3,3.0,941.6000000000001
last3,3.0,1027.2
last3,3.0,1112.8
last3,3.0,856.0000000000001
last3,3.0,941.6000000000001
last3,3.0,770.4000000000001
last3,3.0,856.0000000000001
last3,3.0,856.0000000000001
last3,3.0,770.4000000000001
last3,3.0,2298.389999999999
last3,3.0,2212.789999999999
last3,3.0,2383.989999999999
last3,3.0,2127.189999999999
last3,3.0,2473.589999999999
last3,3.0,2041.5899999999992
last3,3.0,1955.9899999999993
last3,3.0,2387.999999999999
last3,3.0,1870.3899999999994
last3,3.0,1784.7899999999995
last3,3.0,513.6
last3,3.0,428.0
last3,3.0,513.6
last3,3.0,599.2
last3,3.0,599.2
last3,3.0,684.8000000000001
last3,3.0,684.8000000000001
last3,3.0,770.4000000000001
last3,3.0,856.0000000000001
last3,3.0,770.4000000000001
last3,6.0,inf
last3,6.0,1634.3999999999996
last3,6.0,1463.1999999999996
last3,6.0,1548.7999999999997
last3,6.0,1377.5999999999997
last3,6.0,1548.7799999999995
last3,6.0,1719.9999999999995
last3,6.0,1463.1999999999998
last3,6.0,1291.9999999999998
last3,6.0,1206.3999999999999
last3,6.0,1356.7999999999997
last3,6.0,1271.1999999999998
last3,6.0,1442.3999999999996
last3,6.0,1356.7999999999997
last3,6.0,1527.9999999999995
last3,6.0,1613.5999999999995
last3,6.0,1271.2
last3,6.0,1699.1999999999994
last3,6.0,1784.7999999999993
last3,6.0,1870.3999999999992
last3,6.0,941.6000000000001
last3,6.0,856.0000000000001
last3,6.0,770.4000000000001
last3,6.0,1031.2
last3,6.0,856.0000000000001
last3,6.0,941.6000000000001
last3,6.0,1027.2
last3,6.0,945.6000000000001
last3,6.0,1112.8
last3,6.0,1198.3999999999999
last3,17.0,1442.3999999999999
last3,17.0,1527.9999999999998
last3,17.0,1356.8
last3,17.0,1613.5999999999997
last3,17.0,1271.2
last3,17.0,1185.6000000000001
last3,17.0,1699.1999999999996
last3,17.0,1100.0000000000002
last3,17.0,1014.4000000000002
last3,17.0,928.8000000000002
last3,17.0,864.0000000000001
last3,17.0,778.4000000000001
last3,17.0,864.0000000000001
last3,17.0,949.6000000000001
last3,17.0,949.6000000000001
last3,17.0,1035.2000000000003
last3,17.0,1035.2
last3,17.0,1120.8
last3,17.0,1120.8000000000002
last3,17.0,1206.3999999999999
last3,17.0,949.6000000000001
last3,17.0,1035.2
last3,17.0,1120.8
last3,17.0,864.0000000000001
last3,17.0,1206.3999999999999
last3,17.0,778.4000000000001
last3,17.0,1291.9999999999998
last3,17.0,1377.59
last3,17.0,864.0000000000001
last3,17.0,1540.3199999999995
last3,17.0,513.6
last3,17.0,599.2
last3,17.0,684.8000000000001
last3,17.0,428.0
last3,17.0,770.4000000000001
last3,17.0,856.0000000000001
last3,17.0,342.4
last3,17.0,941.6000000000001
last3,17.0,1027.2
last3,17.0,256.79999999999995
last3,2.0,856.0000000000001
last3,2.0,770.4000000000001
last3,2.0,770.4000000000001
last3,2.0,684.8000000000001
last3,2.0,599.2
last3,2.0,684.8000000000001
last3,2.0,513.6
last3,2.0,599.2
last3,2.0,599.2
last3,2.0,684.8000000000001
last3,2.0,inf
last3,2.0,1625.9199999999994
last3,2.0,1463.1999999999996
last3,2.0,1377.5999999999997
last3,2.0,1291.9999999999998
last3,2.0,1463.1799999999998
last3,2.0,1634.3899999999996
last3,2.0,1548.7899999999995
last3,2.0,1377.6
last3,2.0,1463.1999999999996
last3,2.0,1112.8
last3,2.0,1027.2
last3,2.0,941.6000000000001
last3,2.0,1202.3999999999999
last3,2.0,856.0000000000001
last3,2.0,941.6000000000001
last3,2.0,1027.2
last3,2.0,1287.9999999999998
last3,2.0,1112.8
last3,2.0,1198.3999999999999
last3,2.0,2212.7999999999993
last3,2.0,2298.399999999999
last3,2.0,2127.1999999999994
last3,2.0,2212.7999999999993
last3,2.0,2041.5999999999992
last3,2.0,2127.1999999999994
last3,2.0,1955.9999999999993
last3,2.0,1870.3999999999994
last3,2.0,2041.5999999999992
last3,2.0,1784.7999999999995
last3,4.0,949.6000000000001
last3,4.0,864.0000000000001
last3,4.0,778.4000000000001
last3,4.0,1035.2
last3,4.0,692.8000000000001
last3,4.0,1120.8
last3,4.0,778.4000000000001
last3,4.0,864.0000000000001
last3,4.0,1206.3999999999999
last3,4.0,949.6000000000001
last3,7.0,1527.9999999999995
last3,7.0,1442.3999999999996
last3,7.0,1613.5999999999995
last3,7.0,1356.7999999999997
last3,7.0,1699.1999999999994
last3,7.0,1784.7999999999993
last3,7.0,1271.1999999999998
last3,7.0,1870.3999999999992
last3,7.0,1955.999999999999
last3,7.0,2041.5799999999992
last3,7.0,1699.1999999999996
last3,7.0,1613.5999999999997
last3,7.0,1784.7999999999995
last3,7.0,1527.9999999999998
last3,7.0,1870.3999999999994
last3,7.0,1442.3999999999999
last3,7.0,1356.8
last3,7.0,1784.7999999999995
last3,7.0,1271.2
last3,7.0,1185.6000000000001
last3,7.0,2212.7999999999993
last3,7.0,2127.1999999999994
last3,7.0,2298.389999999999
last3,7.0,2383.989999999999
last3,7.0,2041.5999999999992
last3,7.0,2298.399999999999
last3,7.0,2212.7999999999993
last3,7.0,1955.9999999999993
last3,7.0,2127.1999999999994
last3,7.0,2041.5999999999992
last3,7.0,843.2000000000002
last3,7.0,928.8000000000002
last3,7.0,1014.4000000000001
last3,7.0,1100.0
last3,7.0,764.0000000000001
last3,7.0,684.8000000000001
last3,7.0,1185.6
last3,7.0,1271.1999999999998
last3,7.0,599.2
last3,7.0,1356.8
last3,12.0,928.8000000000002
last3,12.0,1014.4000000000001
last3,12.0,770.4000000000001
last3,12.0,1100.0
last3,12.0,849.6000000000001
last3,12.0,684.8000000000001
last3,12.0,1185.6
last3,12.0,1271.1999999999998
last3,12.0,599.2
last3,12.0,1356.7999999999997
last3,12.0,1020.8000000000002
last3,12.0,1271.1999999999998
last3,12.0,941.6000000000001
last3,12.0,1185.6
last3,12.0,1093.6000000000001
last3,12.0,1356.7999999999997
last3,12.0,856.0000000000001
last3,12.0,770.4000000000001
last3,12.0,1442.3999999999999
last3,12.0,684.8000000000001
last3,14.0,949.6000000000001
last3,14.0,864.0000000000001
last3,14.0,949.6000000000001
last3,14.0,1035.2000000000003
last3,14.0,864.0000000000001
last3,14.0,1120.8000000000002
last3,14.0,949.6000000000001
last3,14.0,1035.2
last3,14.0,1206.4
last3,14.0,1120.8
last3,13.0,1870.3999999999992
last3,13.0,1784.7999999999993
last3,13.0,1955.9999999999993
last3,13.0,1699.1999999999994
last3,13.0,2041.5999999999992
last3,13.0,2127.1999999999994
last3,13.0,2212.7999999999993
last3,13.0,1613.5999999999995
last3,13.0,2127.1999999999994
last3,13.0,2041.5999999999992
last3,13.0,599.2
last3,13.0,684.8000000000001
last3,13.0,770.4000000000001
last3,13.0,513.6
last3,13.0,1008.0000000000002
last3,13.0,856.0000000000001
last3,13.0,935.2000000000002
last3,13.0,1100.0
last3,13.0,428.0
last3,13.0,1185.6
last3,18.0,1198.3999999999999
last3,18.0,1283.9999999999998
last3,18.0,1283.9999999999998
last3,18.0,1369.5999999999997
last3,18.0,1198.3999999999999
last3,18.0,1455.1999999999996
last3,18.0,1283.9999999999998
last3,18.0,1369.5999999999997
last3,18.0,1540.7999999999995
last3,18.0,1455.1999999999996
last3,15.0,428.0
last3,15.0,342.4
last3,15.0,342.4
last3,15.0,428.0
last3,15.0,428.0
last3,15.0,513.6
last3,15.0,599.2
last3,15.0,513.6
last3,15.0,684.8000000000001
last3,15.0,599.2
last3,11.0,1613.5999999999997
last3,11.0,1527.9999999999998
last3,11.0,1699.1999999999996
last3,11.0,1442.3999999999999
last3,11.0,1613.5999999999997
last3,11.0,1356.8
last3,11.0,1271.2
last3,11.0,1527.9999999999998
last3,11.0,1185.6000000000001
last3,11.0,1100.0000000000002
last3,22.0,1198.3999999999999
last3,22.0,1283.9999999999998
last3,22.0,1112.8
last3,22.0,1027.2
last3,22.0,1198.3999999999999
last3,22.0,941.6000000000001
last3,22.0,1112.8
last3,22.0,1027.2
last3,22.0,856.0000000000001
last3,22.0,941.6000000000001
last3,22.0,335.99999999999994
last3,22.0,256.79999999999995
last3,22.0,500.79999999999995
last3,22.0,513.6
last3,22.0,415.19999999999993
last3,22.0,586.4
last3,22.0,256.79999999999995
last3,22.0,342.4
last3,22.0,672.0
last3,22.0,428.0
last3,27.0,1883.1999999999991
last3,27.0,1797.5999999999992
last3,27.0,1711.9999999999993
last3,27.0,1968.799999999999
last3,27.0,1626.3999999999994
last3,27.0,1540.7999999999995
last3,27.0,2054.399999999999
last3,27.0,1455.1999999999996
last3,27.0,1369.5999999999997
last3,27.0,2139.999999999999
last3,16.0,513.6
last3,16.0,599.2
last3,16.0,684.8000000000001
last3,16.0,428.0
last3,16.0,770.4000000000001
last3,16.0,856.0000000000001
last3,16.0,342.4
last3,16.0,941.6000000000001
last3,16.0,1027.2
last3,16.0,256.79999999999995
last3,19.0,513.6
last3,19.0,599.2
last3,19.0,428.0
last3,19.0,678.4000000000001
last3,19.0,342.4
last3,19.0,428.0
last3,19.0,342.4
last3,19.0,428.0
last3,19.0,757.6000000000001
last3,19.0,513.6
last3,20.0,513.6
last3,20.0,592.8000000000001
last3,20.0,428.0
last3,20.0,342.4
last3,20.0,428.0
last3,20.0,672.0000000000001
last3,20.0,342.4
last3,20.0,428.0
last3,20.0,757.6
last3,20.0,513.6
last3,20.0,922.4000000000001
last3,20.0,1014.4000000000001
last3,20.0,1100.0
last3,20.0,1185.6
last3,20.0,849.6000000000001
last3,20.0,770.4000000000001
last3,20.0,1271.1999999999998
last3,20.0,1356.7999999999997
last3,20.0,684.8000000000001
last3,20.0,1442.3999999999996
last3,20.0,684.8000000000001
last3,20.0,599.2
last3,20.0,513.6
last3,20.0,770.4000000000001
last3,20.0,428.0
last3,20.0,342.4
last3,20.0,856.0000000000001
last3,20.0,428.0
last3,20.0,171.2
last3,20.0,256.79999999999995
last3,8.0,256.79999999999995
last3,8.0,342.4
last3,8.0,428.0
last3,8.0,513.6
last3,8.0,513.6
last3,8.0,599.2
last3,8.0,256.79999999999995
last3,8.0,684.8000000000001
last3,8.0,770.4000000000001
last3,8.0,342.4
mix,1.0,513.6
mix,1.0,599.2
mix,1.0,684.8000000000001
mix,1.0,428.0
mix,1.0,922.4000000000002
mix,1.0,770.4000000000001
mix,1.0,849.6000000000001
mix,1.0,342.4
mix,1.0,1014.4000000000001
mix,1.0,1100.0
mix,1.0,1527.9999999999998
mix,1.0,1442.3999999999999
mix,1.0,1356.7999999999997
mix,1.0,1613.5999999999997
mix,1.0,1271.1999999999998
mix,1.0,1185.6
mix,1.0,1699.1999999999996
mix,1.0,1020.8000000000002
mix,1.0,1093.6000000000001
mix,1.0,941.6000000000001
mix,1.0,843.2
mix,1.0,757.6000000000001
mix,1.0,928.8000000000001
mix,1.0,672.0000000000001
mix,1.0,1014.4000000000001
mix,1.0,1100.0
mix,1.0,1185.6000000000001
mix,1.0,1271.2
mix,1.0,592.8000000000001
mix,1.0,1356.8
mix,1.0,1955.9999999999993
mix,1.0,1870.3999999999994
mix,1.0,2041.5999999999992
mix,1.0,1784.7999999999995
mix,1.0,2127.189999999999
mix,1.0,1699.1999999999996
mix,1.0,1613.5999999999997
mix,1.0,2041.5899999999992
mix,1.0,1527.9999999999998
mix,1.0,1442.3999999999999
mix,1.0,1955.9999999999993
mix,1.0,1870.3999999999994
mix,1.0,1870.3999999999994
mix,1.0,1784.7999999999995
mix,1.0,1784.7999999999995
mix,1.0,1699.1999999999996
mix,1.0,1699.1999999999996
mix,1.0,1613.5999999999997
mix,1.0,1613.5999999999997
mix,1.0,1527.9999999999998
mix,1.0,513.6
mix,1.0,599.2
mix,1.0,428.0
mix,1.0,684.8000000000001
mix,1.0,342.4
mix,1.0,256.79999999999995
mix,1.0,770.4000000000001
mix,1.0,513.6
mix,1.0,256.79999999999995
mix,1.0,342.4
mix,5.0,2041.5999999999992
mix,5.0,1955.9999999999993
mix,5.0,2127.1999999999994
mix,5.0,1870.3999999999994
mix,5.0,2212.7999999999993
mix,5.0,1784.7999999999995
mix,5.0,1699.1999999999996
mix,5.0,2298.399999999999
mix,5.0,1613.5999999999997
mix,5.0,1527.9999999999998
mix,5.0,941.6000000000001
mix,5.0,1027.2
mix,5.0,856.0000000000001
mix,5.0,941.6000000000001
mix,5.0,941.6000000000001
mix,5.0,856.0000000000001
mix,5.0,856.0000000000001
mix,5.0,941.6000000000001
mix,5.0,770.4000000000001
mix,5.0,1027.2
mix,5.0,2469.589999999999
mix,5.0,2555.1899999999987
mix,5.0,2383.999999999999
mix,5.0,2298.399999999999
mix,5.0,2469.599999999999
mix,5.0,2212.7999999999993
mix,5.0,2383.999999999999
mix,5.0,2298.399999999999
mix,5.0,2127.1999999999994
mix,5.0,2212.7999999999993
